"PCPC1","PCPC2","PCPC3","PCPC4","PCPC5","PCPC6","Date"
-1.41520464190803,-0.0737483908604681,0.0074084022095913,0.00780383779475521,0.0111291052625897,0.00429134936112027,2013-08-31
-1.41469140568975,-0.0739442681095039,0.00736893377559137,0.00793422976848364,0.0109838432090687,0.00436561851129042,2013-09-01
-1.41468244376538,-0.0739467853175248,0.00698079162839934,0.00787652553305724,0.0110826041047199,0.00440843548008875,2013-09-02
-1.41510277039385,-0.073788948304321,0.00740195770343968,0.00769706237417178,0.0113109948148584,0.00403530972484392,2013-09-03
-1.41580888866115,-0.0735015821750292,0.00651344127770437,0.00840455454538313,0.0113223899920163,0.00453916672563847,2013-09-04
-1.41672426922039,-0.0731586166272522,0.0073984076375272,0.00800072819522081,0.0114841532521991,0.00421174997139656,2013-09-05
-1.41741993677788,-0.0728912545844653,0.00703988156482574,0.00782986018449425,0.0116780670565354,0.00430958673658557,2013-09-06
-1.417476595738,-0.0728707389096812,0.00785815045512882,0.00798947374914934,0.0114771045526906,0.00423088283619058,2013-09-07
-1.41739726671036,-0.072903823537927,0.00741667966149881,0.0076922256231526,0.0116634622917395,0.00417699226152724,2013-09-08
-1.41702544780746,-0.0730427294171257,0.00779461704152944,0.00809535358551915,0.0114476173467129,0.00417492202521644,2013-09-09
-1.41663592900504,-0.073199011737558,0.00741057777675318,0.00760658932797447,0.0114844164736625,0.0042435533923227,2013-09-10
-1.4159354408152,-0.0734585830649684,0.00787317492085568,0.00841578378905625,0.0112082224071745,0.00415766218455892,2013-09-11
-1.41543931842664,-0.0736598272611163,0.00723674888726569,0.00759526401179693,0.0114313127589688,0.00408137481687777,2013-09-12
-1.41535593247952,-0.0736918613120319,0.0074946007063073,0.00768997862824813,0.0112743433790566,0.00416122423940217,2013-09-13
-1.41581254986281,-0.0735131032668368,0.00701519811985505,0.00770596809056061,0.0114859334323653,0.00420244638847436,2013-09-14
-1.41613124576701,-0.0733939778660314,0.00753901173224425,0.00761515417009251,0.0114607435750043,0.00410555033417829,2013-09-15
-1.41589127137362,-0.0734868641413731,0.00751373633537353,0.00758753764365411,0.0114365113650477,0.00409258358213404,2013-09-16
-1.41605254378242,-0.0734182266634825,0.00742710648045673,0.00795051903932882,0.0115674316939288,0.00395588136057579,2013-09-17
-1.41582587744209,-0.0735124977207003,0.00744214857901349,0.00754123425492507,0.0114363420242609,0.0041199423028402,2013-09-18
-1.41607815797418,-0.0734139923939071,0.00736907893566621,0.00758872624230311,0.0115212895079455,0.00409991890610961,2013-09-19
-1.41622545115781,-0.0733529765525881,0.00721357925731738,0.00783135283207331,0.0113625979735732,0.00441239926619242,2013-09-20
-1.41657075808755,-0.0732250861018369,0.00756971203945782,0.00757869339491427,0.0115279814131516,0.00414466675099191,2013-09-21
-1.41622918733406,-0.0733527665809122,0.00749912529703018,0.00782896471939972,0.0113651286420094,0.00429280670195506,2013-09-22
-1.41645684415139,-0.0732649184876994,0.00725447945350839,0.00775613519224341,0.0114680683764659,0.0043292078880718,2013-09-23
-1.41668479176407,-0.0731811044108713,0.00764019086989691,0.00759294891098546,0.0115616924770164,0.00410948103705368,2013-09-24
-1.41642150372615,-0.0732829232663663,0.00758176152673094,0.00756586373864979,0.0114900071055336,0.00417344482656739,2013-09-25
-1.41619246591332,-0.0733671022019226,0.00742092382056719,0.00779913686370516,0.0113334268454902,0.00438381675970303,2013-09-26
-1.41580122606232,-0.07351847060336,0.00772454673208474,0.00784287560124558,0.0113467185695119,0.00412588589606756,2013-09-27
-1.41537316845092,-0.0736865887807945,0.0074928628619097,0.00758040351638514,0.0114012383665545,0.00406777667462064,2013-09-28
-1.4149149502318,-0.0738615976633414,0.00748463095635332,0.00770226131147695,0.0112203342518329,0.0041958309792391,2013-09-29
-1.41534354427718,-0.0736924622776973,0.00709159720409045,0.00780956458326036,0.0114748448670336,0.00411713490362952,2013-09-30
-1.41564128549322,-0.0735833478253628,0.00741985192179818,0.00754983011583972,0.0114236796952023,0.0041556476794119,2013-10-01
-1.41791262902454,-0.0726741602872524,0.00614045882816802,0.00922546663253424,0.0120552425209178,0.00426531451963435,2013-10-02
-1.41797961498174,-0.0726709407246169,0.0081467805655018,0.00840642008189625,0.0115925614877402,0.00414238618321372,2013-10-03
-1.41664653568454,-0.0731916666819912,0.00785611508397498,0.00792239182070727,0.0114359496235286,0.004189760144853,2013-10-04
-1.41629005830195,-0.0733334253723287,0.00752583677151258,0.00755427406397454,0.0115111187555852,0.00417674244677998,2013-10-05
-1.41637183263704,-0.0733000520548539,0.00757582011014224,0.00767452133690615,0.0115720907815069,0.00408254392618453,2013-10-06
-1.41642559361652,-0.073279196132648,0.00736890412889085,0.0076262524184528,0.0115834683127893,0.00418005204466451,2013-10-07
-1.41674444699014,-0.073157074118325,0.00753332723583776,0.00761484056108985,0.0116247400059998,0.00413930771048852,2013-10-08
-1.41630644028018,-0.0733233450171548,0.00779195614018712,0.00786826659329839,0.0114269648575206,0.00416685733525472,2013-10-09
-1.41600078159133,-0.0734447984009513,0.00751570080419541,0.00755554203484942,0.0115296866155483,0.0040985518932518,2013-10-10
-1.41595222277137,-0.0734636904677183,0.007527255445765,0.00754912829618468,0.0115154428736709,0.00410574099711394,2013-10-11
-1.41551298514821,-0.0736306025562538,0.00770581215637617,0.00776424710449088,0.0113691693629755,0.00410085505186751,2013-10-12
-1.41491473663934,-0.0738624947807058,0.00758098904088766,0.00765547093181057,0.0113331543474497,0.00406464636797976,2013-10-13
-1.41425516224716,-0.0741168284589415,0.00738228959657929,0.00761502235278835,0.0111936979954452,0.0041842581500808,2013-10-14
-1.41385845300349,-0.0742679210781508,0.0075563264293944,0.00777284247361385,0.0112038991196957,0.00398013830158598,2013-10-15
-1.41346707919309,-0.074417145062325,0.00695092790751233,0.0077331048692821,0.011060605807923,0.00435245795734446,2013-10-16
-1.41353543667273,-0.0743945191662426,0.00749753282922955,0.00763669813456819,0.0111242263874682,0.00405671604134598,2013-10-17
-1.41237343530811,-0.0748375712857925,0.00768307844199017,0.00801682866448603,0.0109027566293505,0.00394917492683058,2013-10-18
-1.40986380745844,-0.075796927392979,0.00769399462598325,0.0086007443951901,0.0102719932026926,0.00412140540934413,2013-10-19
-1.40873121006949,-0.0762478389409141,0.0069943843402223,0.00747537338265882,0.0106429675893379,0.00372669520345779,2013-10-20
-1.40757399022258,-0.076692044182758,0.00709056217357695,0.00766261935099934,0.0102845637478307,0.00387408591098881,2013-10-21
-1.40587134786339,-0.0773460308587692,0.00711548821515051,0.00785023023220317,0.0100000212578592,0.00380767516555286,2013-10-22
-1.40327663931141,-0.0783398418967654,0.00735765292253723,0.00836496880847833,0.00957427772637276,0.00357993086034095,2013-10-23
-1.40421030082234,-0.0779436417708128,0.00480525232081163,0.00981038402062794,0.010678167794579,0.00324083982361029,2013-10-24
-1.40618627474608,-0.0772017682542493,0.00556243477024706,0.0087668389028274,0.01074543853413,0.00344595965853218,2013-10-25
-1.40722707444328,-0.0768217356157238,0.0059218422934298,0.00756219199520692,0.0105938667576831,0.00390122809996702,2013-10-26
-1.4061489951767,-0.0772321677682254,0.00762845968029696,0.00841678252514202,0.00992822456429845,0.00373784036567262,2013-10-27
-1.40462318331515,-0.077833000569932,0.00658826284829435,0.00731478187000788,0.0102185339009145,0.00350010091636279,2013-10-28
-1.40371128823769,-0.0781866968055191,0.00671569820471523,0.00724584915637884,0.00995058048420002,0.00359748922086584,2013-10-29
-1.40354986008772,-0.0782467209607613,0.00598334797064177,0.00718702929729817,0.00996808983363278,0.00386031671056645,2013-10-30
-1.40365798640981,-0.0782070240827094,0.00660877845705673,0.00722573160760834,0.0099815684712404,0.00360319577275519,2013-10-31
-1.403194804483,-0.078387234187205,0.00648134004580273,0.00708388236546712,0.0100088089205074,0.00352189750438573,2013-11-01
-1.40309831428999,-0.0784224695578807,0.00633648581020752,0.00716155621064458,0.0100503305825186,0.0035008555169989,2013-11-02
-1.40220355040555,-0.0787634902455314,0.00673135010082076,0.00754391325619352,0.00975957184376225,0.00347684181986908,2013-11-03
-1.40007544176767,-0.0795802197895996,0.0067756509726282,0.00783676111681149,0.00930276365829959,0.00352861469748456,2013-11-04
-1.39738152584255,-0.080613439213487,0.00651191698761204,0.00814498884311558,0.00887482218488082,0.00352522726810926,2013-11-05
-1.39460309880024,-0.0816921714066718,0.00646808435939123,0.00768403483587608,0.0086119906136355,0.00325049078295436,2013-11-06
-1.38980096083898,-0.0835244490796603,0.0067114884136064,0.00906990535408166,0.00742350268563792,0.0034474554292939,2013-11-07
-1.3833393296433,-0.0860187631644981,0.00651583955212102,0.00887848772247442,0.00676897716575653,0.00281468062049252,2013-11-08
-1.37974292286042,-0.0873997968352528,0.00344265559935036,0.00842060255649851,0.00657614110108707,0.00353643492598189,2013-11-09
-1.38247001108673,-0.0863083182899876,0.0021501441657902,0.0103326348074203,0.00855859293329648,0.00183133452161962,2013-11-10
-1.38102728741806,-0.0869117077225821,0.00487761632315589,0.00830678457822805,0.00699446831184135,0.00269591348428048,2013-11-11
-1.37768207377735,-0.0882247791054874,0.0048575109533811,0.00688388680225749,0.00657124386247067,0.00259401695721719,2013-11-12
-1.37167327193964,-0.0905126114320844,0.00563508724173308,0.00904469753169134,0.00507565144099245,0.00261738959471733,2013-11-13
-1.36742824333023,-0.0921714491258445,0.00356454661890275,0.00703657830716902,0.00552600227185699,0.00199908281866172,2013-11-14
-1.36661540467821,-0.0924740983281687,0.00233836414686329,0.00737543447664494,0.00553939389189988,0.00227690052944554,2013-11-15
-1.36414819170248,-0.0934377622913911,0.00374029737191105,0.0070705969804465,0.00464187297847162,0.00234968218381883,2013-11-16
-1.35736761206817,-0.0960312235924333,0.00453911318756024,0.00871813501244494,0.00323067238873224,0.00210928251348616,2013-11-17
-1.33308417882147,-0.105262786253413,0.0100626457990911,0.0189816780455461,-0.00293649116743821,0.00120737422791229,2013-11-18
-1.33011749765184,-0.106245271733669,-0.0137053358247205,0.0221596736365728,0.00171432159456846,0.00380273098113541,2013-11-19
-1.34242730765596,-0.101675506276291,-0.000130883265260592,0.0144547161892482,0.00452565286009028,-0.00203146328892708,2013-11-20
-1.32408599108138,-0.108786030565265,0.00502796010334648,0.0141492982106613,-0.0022464317739964,0.000636666705237175,2013-11-21
-1.31111864405728,-0.113823712554653,-0.000498534815936581,0.0101129817653667,-0.00121359350785405,-0.00132727439743418,2013-11-22
-1.30147492652959,-0.117609689529176,-0.00252334211243101,0.00565790977221505,-0.00399447231961628,0.00144416463390613,2013-11-23
-1.30523815061529,-0.116121727220077,-0.00502570992104846,0.0069107977855892,-0.000777349613268916,-0.00113902937702858,2013-11-24
-1.30322677025211,-0.11693668975785,-0.00186020833811667,0.005470246600899,-0.00232487331505503,-0.000665837054044549,2013-11-25
-1.28816577227171,-0.122684865940837,0.00183999713843819,0.0104982962634812,-0.00617085210621724,-0.00113714622087318,2013-11-26
-1.27318110209963,-0.128480008497483,-0.00197611053321703,0.00833107704206584,-0.00643587923384855,-0.00269056083234448,2013-11-27
-1.2629925974178,-0.132416204219046,-0.00630441986624805,0.00680535666693909,-0.00777695563557102,-0.00136481632162805,2013-11-28
-1.25150893621248,-0.136814069600532,-0.00374787462793136,0.00948140294958662,-0.00954478321357786,-0.00310501420038222,2013-11-29
-1.24402872692796,-0.139803800700461,-0.00883023767105073,0.00144943842220519,-0.00903950833254701,-0.00272157403270158,2013-11-30
-1.26711329849982,-0.130561484600188,-0.0214893105945903,0.0186414942586839,-0.00196081892538515,-0.00306542418135871,2013-12-01
-1.26589131062793,-0.131295936945509,-0.00193000963737242,0.00818319289300179,-0.00823882391133497,-0.00185081226899758,2013-12-02
-1.25599450165544,-0.135143366075129,-0.00610716187770829,0.00499373843662308,-0.00781425026591369,-0.00281449377316413,2013-12-03
-1.2459795279049,-0.139014623723414,-0.00440983316646725,0.00503565273212232,-0.00999065176455693,-0.0029773977040495,2013-12-04
-1.25634860827422,-0.13479557512098,-0.0171039898716576,0.0147267340944751,-0.00371856967340057,-0.00466932975556063,2013-12-05
-1.28015553921159,-0.125679589887611,-0.0216232903739091,0.00961678330276722,-0.00251818903189533,0.00206844312303937,2013-12-06
-1.30978456053398,-0.114230287786636,-0.0139147345968503,0.0130060548757902,0.000717453792177919,0.00140485046588055,2013-12-07
-1.30962888080359,-0.114387261238322,0.00239793575121656,0.0116989262636752,-0.00277987335871595,-0.000495749282189126,2013-12-08
